0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	1
97	1
98	5
99	15
100	42
101	5917
102	5952
103	5914
104	6227
105	6163
106	6280
107	6347
108	6312
109	6253
110	6496
111	6400
112	6645
113	6488
114	6612
115	6689
116	6613
117	6700
118	6656
119	6844
120	7001
121	7044
122	7216
123	7200
124	7491
125	7690
126	7838
127	8277
128	8445
129	8475
130	9303
131	9405
132	9843
133	10126
134	10442
135	10692
136	10979
137	10616
138	10934
139	10940
140	11052
141	11685
142	11162
143	11556
144	11094
145	11256
146	11173
147	10940
148	11135
149	11543
150	11409
151	11298
152	11285
153	11208
154	11526
155	10952
156	10382
157	10104
158	10053
159	9959
160	9923
161	9904
162	10047
163	9865
164	9792
165	9223
166	8457
167	8407
168	8399
169	8409
170	8331
171	8448
172	8294
173	8410
174	8402
175	8588
176	8459
177	8436
178	8613
179	8888
180	8875
181	8822
182	9082
183	9442
184	9489
185	9626
186	9614
187	9671
188	9979
189	10188
190	10316
191	10297
192	10540
193	10863
194	11084
195	11298
196	11498
197	12057
198	12152
199	11997
200	12609
201	12812
202	13023
203	13447
204	14009
205	14451
206	15692
207	17830
208	17794
209	22578
210	22944
211	21398
212	20337
213	22670
214	22981
215	17951
216	17546
217	17884
218	18518
219	19188
220	18921
221	19158
222	19591
223	20036
224	20814
225	21046
226	21844
227	22156
228	22928
229	23545
230	24257
231	24736
232	25095
233	26079
234	27148
235	28164
236	28817
237	29716
238	31178
239	32287
240	33571
241	34792
242	36297
243	38290
244	39946
245	42212
246	44950
247	47457
248	50078
249	53054
250	56413
251	60445
252	64798
253	70705
254	76079
255	83197
256	91743
257	102527
258	114846
259	131405
260	150156
261	176110
262	209126
263	254190
264	310370
265	383201
266	479037
267	601239
268	758840
269	954335
270	1194977
271	1487667
272	1837351
273	2247576
274	2717956
275	3249276
276	3843331
277	4490980
278	5201156
279	5938535
280	6724154
281	7528759
282	8354836
283	9176276
284	9988587
285	10791901
286	11582876
287	12338037
288	13098821
289	13808935
290	14533703
291	15199407
292	15846613
293	16487420
294	17056277
295	17615189
296	18141786
297	18616642
298	19097138
299	19545580
300	19930123
301	20300460
302	20671608
303	20936406
304	21164937
305	21353081
306	21550165
307	21612455
308	21652759
309	21668858
310	21576843
311	21465759
312	21342183
313	21175572
314	20921825
315	20655508
316	20364886
317	20043114
318	19636292
319	19251668
320	18844409
321	18351884
322	17865681
323	17310969
324	16687714
325	16036239
326	15268612
327	14498250
328	13640132
329	12733431
330	11804198
331	10830248
332	9857159
333	8865270
334	7909571
335	6959364
336	6061771
337	5214219
338	4426726
339	3722769
340	3089100
341	2533847
342	2055266
343	1648945
344	1314480
345	1039703
346	815535
347	640712
348	502892
349	397288
350	314184
351	250080
352	201475
353	162473
354	131767
355	108955
356	90759
357	75742
358	64245
359	55182
360	47669
361	42122
362	37721
363	34171
364	31236
365	29085
366	27065
367	25477
368	24184
369	23069
370	22434
371	21047
372	20663
373	19736
374	18696
375	18630
376	17876
377	17032
378	16773
379	16316
380	15763
381	15211
382	14605
383	14049
384	13068
385	12632
386	12279
387	11824
388	11624
389	11146
390	10548
391	10233
392	9758
393	9744
394	9209
395	9073
396	8974
397	8846
398	8752
399	8354
400	8634
401	8371
402	8745
403	9139
404	11076
405	14185
406	19063
407	21203
408	12887
409	5088
410	2490
411	2060
412	1697
413	1531
414	1552
415	1546
416	1551
417	1476
418	1520
419	1503
420	1365
421	1224
422	963
423	799
424	743
425	609
426	479
427	546
428	623
429	573
430	504
431	570
432	534
433	622
434	537
