0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	5
99	13
100	77
101	2501
102	2549
103	2701
104	2721
105	2858
106	3033
107	2949
108	3168
109	3144
110	3147
111	3222
112	3204
113	3295
114	3368
115	3361
116	3387
117	3548
118	3499
119	3709
120	4425
121	4688
122	5012
123	5185
124	5384
125	5539
126	5709
127	6148
128	6315
129	6376
130	6545
131	6623
132	7171
133	7172
134	7277
135	7532
136	7768
137	7410
138	7847
139	7586
140	7588
141	8096
142	8353
143	8379
144	8269
145	8085
146	8464
147	8538
148	8586
149	8708
150	9082
151	8648
152	8630
153	8552
154	8739
155	8427
156	8504
157	8540
158	8782
159	9069
160	9084
161	9241
162	9836
163	9757
164	9681
165	9754
166	9714
167	10014
168	10288
169	10660
170	10758
171	10965
172	11112
173	11587
174	11656
175	12085
176	12549
177	12747
178	13045
179	13779
180	14113
181	14700
182	15013
183	15756
184	16647
185	16936
186	17449
187	18233
188	19076
189	19517
190	20107
191	20707
192	21825
193	22286
194	23941
195	24730
196	25365
197	26511
198	27201
199	28536
200	29806
201	30853
202	31840
203	33038
204	34104
205	35163
206	37758
207	40585
208	39978
209	46896
210	48151
211	47680
212	48261
213	51601
214	53333
215	49904
216	51258
217	53954
218	56788
219	58705
220	61106
221	63109
222	64962
223	68513
224	72409
225	76131
226	80435
227	86363
228	91184
229	98562
230	104662
231	111607
232	121431
233	134079
234	147210
235	165254
236	185754
237	212795
238	248599
239	290700
240	345057
241	414126
242	500825
243	608475
244	742165
245	905234
246	1107430
247	1351738
248	1640201
249	1987424
250	2393616
251	2866174
252	3399723
253	4011283
254	4694582
255	5444420
256	6278562
257	7177331
258	8159008
259	9197156
260	10283961
261	11423453
262	12565680
263	13745986
264	14897084
265	16043619
266	17167640
267	18233350
268	19298828
269	20277654
270	21229904
271	22055685
272	22774097
273	23451126
274	23969090
275	24377052
276	24763725
277	24989140
278	25175691
279	25273298
280	25350505
281	25296254
282	25173809
283	24989049
284	24646207
285	24325381
286	23957282
287	23448596
288	23000111
289	22510707
290	21920826
291	21334073
292	20724375
293	20001372
294	19283092
295	18492717
296	17657105
297	16848900
298	15958428
299	15097610
300	14169011
301	13277782
302	12324973
303	11405875
304	10447524
305	9529505
306	8607522
307	7715867
308	6870006
309	6060127
310	5301339
311	4594958
312	3948351
313	3351290
314	2822494
315	2341091
316	1927793
317	1565236
318	1258404
319	1000021
320	785701
321	609327
322	471417
323	358337
324	271786
325	205284
326	155358
327	117637
328	89843
329	69931
330	54961
331	44788
332	36806
333	32014
334	27660
335	25158
336	22640
337	21068
338	20114
339	19038
340	18264
341	17339
342	16760
343	16328
344	15693
345	15528
346	14898
347	14347
348	13580
349	13697
350	13261
351	12874
352	12850
353	12518
354	12219
355	12144
356	11846
357	11185
358	10869
359	10950
360	10464
361	9981
362	9982
363	9589
364	9582
365	9340
366	8878
367	8827
368	8796
369	8651
370	8584
371	8899
372	8956
373	9652
374	11193
375	18948
376	15800
377	18163
378	6922
379	4153
380	2473
381	1687
382	1588
383	1525
384	1403
385	1267
386	1245
387	1043
388	735
389	486
390	411
391	350
392	290
393	264
394	269
395	329
396	398
397	454
398	448
399	464
400	508
401	468
402	513
403	514
404	527
405	515
406	477
407	525
408	500
409	483
410	511
411	495
412	494
413	488
414	474
415	477
416	499
417	483
418	469
419	514
420	503
421	486
422	468
423	511
424	489
425	493
426	520
427	463
428	484
429	451
430	502
431	423
432	455
433	481
434	445
435	456
436	400
437	405
438	397
439	431
440	404
441	402
442	359
443	346
