0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	1
97	3
98	4
99	3
100	19
101	999
102	1079
103	1115
104	1060
105	994
106	1112
107	1071
108	1064
109	1067
110	1070
111	1024
112	1099
113	1064
114	1080
115	1033
116	1067
117	1069
118	1092
119	1032
120	1122
121	1254
122	1315
123	1267
124	1314
125	1513
126	1725
127	1871
128	1978
129	2022
130	2326
131	2234
132	2312
133	2418
134	2616
135	2598
136	2854
137	3231
138	3614
139	3966
140	3958
141	4312
142	4221
143	4309
144	4379
145	4369
146	4524
147	4320
148	4727
149	4891
150	4792
151	5176
152	5295
153	5636
154	5758
155	5924
156	5246
157	5259
158	5371
159	5222
160	5381
161	5450
162	5596
163	5882
164	5941
165	5721
166	5503
167	5409
168	5725
169	6092
170	6495
171	6415
172	6384
173	6409
174	5967
175	5902
176	5967
177	5898
178	6316
179	6240
180	6751
181	6447
182	6736
183	7156
184	7412
185	7675
186	8025
187	7831
188	8050
189	8032
190	8344
191	7852
192	8293
193	8426
194	8162
195	8139
196	8423
197	8712
198	8773
199	8932
200	9249
201	8916
202	9333
203	9454
204	9749
205	10311
206	11263
207	14516
208	12553
209	20152
210	20943
211	18860
212	16637
213	20862
214	20337
215	12701
216	11240
217	11455
218	11559
219	11335
220	11524
221	11298
222	11291
223	11149
224	11352
225	11464
226	11569
227	11738
228	11703
229	11787
230	11664
231	11540
232	11675
233	11833
234	11877
235	11701
236	11929
237	11947
238	11999
239	12095
240	12471
241	12419
242	12602
243	12638
244	12833
245	12958
246	13002
247	13294
248	13471
249	13782
250	14066
251	14010
252	14587
253	14985
254	15084
255	15526
256	15631
257	16167
258	16490
259	17121
260	17305
261	17621
262	18161
263	18724
264	19111
265	19657
266	20041
267	21068
268	21748
269	22296
270	22889
271	23909
272	24773
273	25950
274	26834
275	28173
276	28968
277	30816
278	33323
279	35272
280	38092
281	41881
282	46727
283	52050
284	59703
285	68341
286	79448
287	93578
288	112253
289	135846
290	166483
291	202108
292	249941
293	307770
294	381315
295	471879
296	582044
297	714808
298	875353
299	1069096
300	1288863
301	1549476
302	1844557
303	2175095
304	2544563
305	2943607
306	3372531
307	3815224
308	4287431
309	4768161
310	5250817
311	5726524
312	6204954
313	6650021
314	7069381
315	7469523
316	7820015
317	8140022
318	8411129
319	8673054
320	8894593
321	9080651
322	9249231
323	9387767
324	9525809
325	9608487
326	9682431
327	9744366
328	9821320
329	9868581
330	9911411
331	9954994
332	9994394
333	10058068
334	10100341
335	10125198
336	10152421
337	10157791
338	10186020
339	10220719
340	10233711
341	10245777
342	10258034
343	10258905
344	10266026
345	10299222
346	10281168
347	10264112
348	10242884
349	10214570
350	10192777
351	10163086
352	10179655
353	10150202
354	10118746
355	10087486
356	10053522
357	10013489
358	9971045
359	9934343
360	9836848
361	9800839
362	9754687
363	9709275
364	9672883
365	9627982
366	9583146
367	9490759
368	9419682
369	9359789
370	9294137
371	9232546
372	9167854
373	9074057
374	8990810
375	8924501
376	8853728
377	8779750
378	8696374
379	8573164
380	8486353
381	8391233
382	8305701
383	8217716
384	8092078
385	8002733
386	7912704
387	7819849
388	7708090
389	7593761
390	7480282
391	7377778
392	7253845
393	7119639
394	7001063
395	6870538
396	6725576
397	6565580
398	6398166
399	6231053
400	6024205
401	5815072
402	5595671
403	5362758
404	5105467
405	4845174
406	4575653
407	4288034
408	3995120
409	3715330
410	3416514
411	3125574
412	2853231
413	2582735
414	2327507
415	2092489
416	1874852
417	1668021
418	1489318
419	1324882
420	1177278
421	1049724
422	930709
