0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	5
98	3
99	19
100	264
101	5478
102	5652
103	5781
104	5758
105	6098
106	6004
107	6235
108	6167
109	6333
110	6315
111	6374
112	6504
113	6421
114	6469
115	6461
116	6597
117	6516
118	6567
119	6846
120	8326
121	8839
122	9548
123	9664
124	9649
125	10029
126	10213
127	10447
128	10516
129	10673
130	11015
131	11336
132	11628
133	11952
134	12076
135	12388
136	12524
137	12032
138	12461
139	12629
140	12838
141	13035
142	13547
143	13590
144	13446
145	13594
146	13621
147	13887
148	14133
149	14180
150	14280
151	14349
152	14569
153	14069
154	14273
155	13812
156	14074
157	14325
158	14269
159	14616
160	15043
161	15193
162	15477
163	15594
164	15753
165	15943
166	15935
167	16547
168	16547
169	16728
170	17073
171	17276
172	17726
173	18012
174	18438
175	18840
176	19519
177	19817
178	20235
179	21197
180	21736
181	22466
182	23447
183	24412
184	25837
185	26480
186	27477
187	28962
188	30381
189	31458
190	32287
191	34335
192	36308
193	37670
194	39807
195	41580
196	43641
197	45774
198	48056
199	50634
200	53228
201	55425
202	58108
203	60840
204	63449
205	66481
206	70185
207	74458
208	76755
209	84652
210	87978
211	88920
212	92121
213	97540
214	101406
215	101411
216	105488
217	109663
218	114976
219	119777
220	124499
221	129549
222	134176
223	140471
224	147020
225	152503
226	159789
227	167852
228	174852
229	184766
230	192844
231	202238
232	212648
233	225575
234	238309
235	253607
236	270829
237	291971
238	316226
239	345665
240	382342
241	424932
242	480594
243	550921
244	639124
245	749539
246	890532
247	1063623
248	1278889
249	1543909
250	1861894
251	2251942
252	2706171
253	3241945
254	3864013
255	4569612
256	5376709
257	6284569
258	7286556
259	8396050
260	9590845
261	10864977
262	12236919
263	13631308
264	15084909
265	16535800
266	18016923
267	19477202
268	20912974
269	22288591
270	23618945
271	24820291
272	25947397
273	26921283
274	27764657
275	28513215
276	29102681
277	29590382
278	30004579
279	30273405
280	30429868
281	30574228
282	30540405
283	30407949
284	30191801
285	29797438
286	29400341
287	28939583
288	28318125
289	27723658
290	27056180
291	26218844
292	25376581
293	24421268
294	23376201
295	22305941
296	21081630
297	19906009
298	18634484
299	17406362
300	16113409
301	14866449
302	13603859
303	12375572
304	11191407
305	10015631
306	8922586
307	7871692
308	6894680
309	5995005
310	5165286
311	4411868
312	3732311
313	3135190
314	2598016
315	2134573
316	1739515
317	1403244
318	1119923
319	888693
320	698175
321	547280
322	424548
323	330580
324	254822
325	198253
326	153616
327	119737
328	94642
329	75500
330	60924
331	49433
332	41651
333	35401
334	30348
335	27107
336	24440
337	22426
338	20682
339	19852
340	18433
341	17858
342	17456
343	16768
344	16776
345	15598
346	15330
347	14626
348	14271
349	14027
350	13489
351	13155
352	12865
353	12495
354	12060
355	11918
356	11664
357	11070
358	10556
359	10354
360	9865
361	9750
362	9496
363	9485
364	9199
365	8964
366	8963
367	8736
368	8918
369	8980
370	9008
371	9722
372	11873
373	16700
374	20539
375	17808
376	7339
377	3480
378	2382
379	1841
380	1591
381	1108
382	799
383	483
384	419
385	352
386	356
387	357
388	333
389	368
390	304
391	240
392	266
393	368
394	426
395	450
396	488
397	472
398	488
399	493
400	442
401	486
402	487
403	469
404	498
405	472
406	479
407	437
408	488
409	412
410	480
411	453
412	477
413	409
414	393
415	415
416	415
417	466
418	414
419	428
420	397
421	426
422	416
423	401
424	442
425	395
426	397
427	391
428	442
429	366
430	364
431	381
432	394
433	410
434	355
435	358
436	393
437	383
438	368
439	366
440	411
441	333
442	337
443	301
444	299
445	308
