0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	1
99	10
100	54
101	1585
102	1620
103	1745
104	1805
105	1935
106	1856
107	1920
108	1971
109	2076
110	2017
111	2031
112	2039
113	1978
114	2060
115	2090
116	2201
117	2136
118	2136
119	2236
120	3363
121	3662
122	4220
123	4166
124	4146
125	4887
126	5265
127	5137
128	5289
129	5680
130	6115
131	6094
132	6134
133	6049
134	6528
135	6634
136	6713
137	6617
138	6785
139	6859
140	6604
141	6903
142	6884
143	6804
144	6855
145	6817
146	7324
147	7154
148	7308
149	7443
150	7627
151	7712
152	7750
153	7918
154	8153
155	8433
156	7621
157	7743
158	7797
159	7605
160	7604
161	7557
162	7934
163	8325
164	8224
165	8037
166	7886
167	8056
168	8298
169	8517
170	8858
171	8866
172	8970
173	9104
174	9271
175	9259
176	9206
177	9234
178	9588
179	9742
180	10096
181	10579
182	10692
183	11061
184	11634
185	12007
186	12367
187	12651
188	12878
189	13145
190	13418
191	13356
192	13586
193	14137
194	14621
195	14549
196	15407
197	15688
198	15732
199	16036
200	16618
201	16718
202	17008
203	17289
204	17900
205	18690
206	19344
207	24054
208	20464
209	30359
210	30297
211	28870
212	25670
213	30604
214	30051
215	22253
216	21277
217	21712
218	22359
219	22379
220	22894
221	23304
222	23611
223	24377
224	24990
225	25610
226	25949
227	26800
228	27566
229	28096
230	29269
231	29873
232	30812
233	31683
234	32565
235	33829
236	34966
237	36013
238	37616
239	39389
240	41184
241	43180
242	45295
243	48308
244	51066
245	54534
246	59054
247	63537
248	69314
249	76988
250	85825
251	96684
252	110259
253	127655
254	149327
255	177447
256	213689
257	258647
258	318386
259	391033
260	482113
261	596136
262	734862
263	900908
264	1100880
265	1335446
266	1609386
267	1917461
268	2261422
269	2649233
270	3065329
271	3501347
272	3959421
273	4428098
274	4903591
275	5374222
276	5825739
277	6262195
278	6674624
279	7074923
280	7437297
281	7763379
282	8054082
283	8302232
284	8529767
285	8716797
286	8865818
287	8992808
288	9090776
289	9174746
290	9248797
291	9306184
292	9339073
293	9352043
294	9345093
295	9342930
296	9330551
297	9324857
298	9305406
299	9290322
300	9278882
301	9271732
302	9259604
303	9267515
304	9273941
305	9262752
306	9257720
307	9251847
308	9249528
309	9245645
310	9245332
311	9249691
312	9264450
313	9249938
314	9245783
315	9232475
316	9210497
317	9186217
318	9167370
319	9145115
320	9142374
321	9131025
322	9117480
323	9093786
324	9074334
325	9052718
326	9018646
327	8984665
328	8954143
329	8931268
330	8895072
331	8847286
332	8810764
333	8792534
334	8755575
335	8723252
336	8690221
337	8646998
338	8609865
339	8561374
340	8508945
341	8463587
342	8423640
343	8391761
344	8345384
345	8310172
346	8270102
347	8222853
348	8150867
349	8096263
350	8056052
351	8010044
352	7971682
353	7932233
354	7878170
355	7821825
356	7762699
357	7715399
358	7659549
359	7612419
360	7557332
361	7489124
362	7421300
363	7375667
364	7320443
365	7269320
366	7205893
367	7127542
368	7051994
369	6980025
370	6905801
371	6819271
372	6735675
373	6639031
374	6544100
375	6449269
376	6345482
377	6231669
378	6103400
379	5972405
380	5835179
381	5689873
382	5532604
383	5363498
384	5205767
385	5031979
386	4846276
387	4653665
388	4443677
389	4245052
390	4025079
391	3800279
392	3577565
393	3351265
394	3123687
395	2896544
396	2672046
397	2452652
398	2238676
399	2032732
400	1835140
401	1649033
402	1482476
403	1323424
404	1177344
405	1047009
406	928997
407	824704
408	729907
409	646860
410	573780
411	508298
412	449682
413	399848
414	353733
415	313851
416	276605
417	243778
418	214493
